County,State,Average Temperature,Latitude (generated),Longitude (generated),Year,Month
Ida,Iowa,43.53,42.3883,-95.4964,2016,11
Humboldt,Iowa,43.97,42.7806,-94.2073,2016,11
Howard,Iowa,41.93,43.3561,-92.3172,2016,11
Henry,Iowa,46.27,40.9933,-91.5447,2016,11
Harrison,Iowa,44.65,41.6861,-95.84,2016,11
Hardin,Iowa,44.02,42.376,-93.2326,2016,11
Hancock,Iowa,43.48,43.0894,-93.7341,2016,11
Hamilton,Iowa,43.42,42.3873,-93.6974,2016,11
Guthrie,Iowa,44.28,41.6815,-94.5123,2016,11
Grundy,Iowa,44.42,42.3803,-92.7681,2016,11
Greene,Iowa,44.4,42.0384,-94.397,2016,11
Fremont,Iowa,46.97,40.7414,-95.6361,2016,11
Franklin,Iowa,44.17,42.7302,-93.2624,2016,11
Floyd,Iowa,43.02,43.0597,-92.7887,2016,11
Fayette,Iowa,43.88,42.8639,-91.8442,2016,11
Emmet,Iowa,41.83,43.3757,-94.6784,2016,11
Dubuque,Iowa,45.07,42.485,-90.8953,2016,11
Dickinson,Iowa,42.17,43.3759,-95.1509,2016,11
Des Moines,Iowa,47.53,40.885,-91.1962,2016,11
Delaware,Iowa,43.05,42.471,-91.3709,2016,11
Decatur,Iowa,48.52,40.7401,-93.786,2016,11
Davis,Iowa,47.92,40.7369,-92.4085,2016,11
Dallas,Iowa,45.85,41.6806,-94.0474,2016,11
Crawford,Iowa,44.23,42.0372,-95.3818,2016,11
Clinton,Iowa,44.03,41.8816,-90.5324,2016,11
Clayton,Iowa,42.78,42.8621,-91.3526,2016,11
Clay,Iowa,42.12,43.0784,-95.1509,2016,11
Clarke,Iowa,45.67,41.0282,-93.7857,2016,11
Chickasaw,Iowa,42.75,43.0488,-92.3177,2016,11
Cherokee,Iowa,42.08,42.742,-95.6238,2016,11
Cerro Gordo,Iowa,43.32,43.0793,-93.2608,2016,11
Cedar,Iowa,45.68,41.7722,-91.1322,2016,11
Cass,Iowa,45.4,41.335,-94.9277,2016,11
Carroll,Iowa,44.32,42.0384,-94.8606,2016,11
Calhoun,Iowa,44.38,42.3806,-94.6272,2016,11
Butler,Iowa,43.9,42.7342,-92.7904,2016,11
Buena Vista,Iowa,43.7,42.7359,-95.1507,2016,11
Buchanan,Iowa,43.3,42.4728,-91.845,2016,11
Bremer,Iowa,44.32,42.7701,-92.3182,2016,11
Boone,Iowa,44.97,42.037,-93.9317,2016,11
Black Hawk,Iowa,43.7,42.4762,-92.318,2016,11
Benton,Iowa,43.37,42.0802,-92.067,2016,11
Audubon,Iowa,42.83,41.6815,-94.9186,2016,11
Appanoose,Iowa,46.6,40.743,-92.868,2016,11
Allamakee,Iowa,41.88,43.2887,-91.3442,2016,11
Adams,Iowa,47.1,41.0282,-94.6995,2016,11
Adair,Iowa,45.92,41.3297,-94.4707,2016,11
