County,State,Average Temperature,Latitude (generated),Longitude (generated),Year,Month
Madison,Iowa,72.66,41.3347,-94.0158,2016,7
Lyon,Iowa,72.32,43.3789,-96.1922,2016,7
Lucas,Iowa,72.63,41.0271,-93.3276,2016,7
Louisa,Iowa,73.95,41.2473,-91.2998,2016,7
Linn,Iowa,74.87,42.0798,-91.5998,2016,7
Lee,Iowa,75.5,40.5953,-91.5386,2016,7
Kossuth,Iowa,71.21,43.2073,-94.2065,2016,7
Keokuk,Iowa,74.03,41.3368,-92.1791,2016,7
Jones,Iowa,71.69,42.1213,-91.1314,2016,7
Johnson,Iowa,73.31,41.645,-91.5998,2016,7
Jefferson,Iowa,73.73,41.036,-91.9487,2016,7
Jasper,Iowa,73.47,41.6847,-93.0574,2016,7
Jackson,Iowa,71.77,42.2091,-90.6306,2016,7
Iowa,Iowa,73.32,41.6805,-92.067,2016,7
Ida,Iowa,72.47,42.3883,-95.4964,2016,7
Humboldt,Iowa,72.39,42.7806,-94.2073,2016,7
Howard,Iowa,71.61,43.3561,-92.3172,2016,7
Henry,Iowa,73.11,40.9933,-91.5447,2016,7
Harrison,Iowa,74.6,41.6861,-95.84,2016,7
Hardin,Iowa,72.4,42.376,-93.2326,2016,7
Hancock,Iowa,71.32,43.0894,-93.7341,2016,7
Hamilton,Iowa,71.53,42.3873,-93.6974,2016,7
Guthrie,Iowa,73.48,41.6815,-94.5123,2016,7
Grundy,Iowa,72,42.3803,-92.7681,2016,7
Greene,Iowa,73.13,42.0384,-94.397,2016,7
Fremont,Iowa,74.32,40.7414,-95.6361,2016,7
Franklin,Iowa,72.56,42.7302,-93.2624,2016,7
Floyd,Iowa,71.5,43.0597,-92.7887,2016,7
Fayette,Iowa,71.32,42.8639,-91.8442,2016,7
Emmet,Iowa,71.23,43.3757,-94.6784,2016,7
Dubuque,Iowa,71.71,42.485,-90.8953,2016,7
Dickinson,Iowa,71.42,43.3759,-95.1509,2016,7
Des Moines,Iowa,74.53,40.885,-91.1962,2016,7
Delaware,Iowa,71.1,42.471,-91.3709,2016,7
Decatur,Iowa,76.29,40.7401,-93.786,2016,7
Davis,Iowa,74,40.7369,-92.4085,2016,7
Dallas,Iowa,73.92,41.6806,-94.0474,2016,7
Crawford,Iowa,72.03,42.0372,-95.3818,2016,7
Clinton,Iowa,71.77,41.8816,-90.5324,2016,7
Clayton,Iowa,70.11,42.8621,-91.3526,2016,7
Clay,Iowa,73.02,43.0784,-95.1509,2016,7
Clarke,Iowa,72.89,41.0282,-93.7857,2016,7
Chickasaw,Iowa,70.37,43.0488,-92.3177,2016,7
Cherokee,Iowa,72.97,42.742,-95.6238,2016,7
Cerro Gordo,Iowa,71.48,43.0793,-93.2608,2016,7
Cedar,Iowa,73.89,41.7722,-91.1322,2016,7
Cass,Iowa,72.5,41.335,-94.9277,2016,7
Carroll,Iowa,72.92,42.0384,-94.8606,2016,7
Calhoun,Iowa,72.52,42.3806,-94.6272,2016,7
Butler,Iowa,71.77,42.7342,-92.7904,2016,7
Buena Vista,Iowa,72.15,42.7359,-95.1507,2016,7
Buchanan,Iowa,71.27,42.4728,-91.845,2016,7
Bremer,Iowa,72.27,42.7701,-92.3182,2016,7
Boone,Iowa,72.63,42.037,-93.9317,2016,7
Black Hawk,Iowa,72.77,42.4762,-92.318,2016,7
Benton,Iowa,72.5,42.0802,-92.067,2016,7
Audubon,Iowa,71.65,41.6815,-94.9186,2016,7
Appanoose,Iowa,73.98,40.743,-92.868,2016,7
Allamakee,Iowa,70.21,43.2887,-91.3442,2016,7
Adams,Iowa,73.45,41.0282,-94.6995,2016,7
Adair,Iowa,73.4,41.3297,-94.4707,2016,7
