County,State,Average Temperature,Latitude (generated),Longitude (generated),Year,Month
Emmet,Iowa,12.23,43.3757,-94.6784,2019,2
Dubuque,Iowa,21.48,42.485,-90.8953,2019,2
Dickinson,Iowa,16.11,43.3759,-95.1509,2019,2
Des Moines,Iowa,28.34,40.885,-91.1962,2019,2
Delaware,Iowa,18.18,42.471,-91.3709,2019,2
Decatur,Iowa,25.29,40.7401,-93.786,2019,2
Davis,Iowa,25.3,40.7369,-92.4085,2019,2
Dallas,Iowa,19.95,41.6806,-94.0474,2019,2
Crawford,Iowa,17.88,42.0372,-95.3818,2019,2
Clinton,Iowa,20.23,41.8816,-90.5324,2019,2
Clayton,Iowa,18.32,42.8621,-91.3526,2019,2
Clay,Iowa,14.21,43.0784,-95.1509,2019,2
Clarke,Iowa,23.46,41.0282,-93.7857,2019,2
Chickasaw,Iowa,15.89,43.0488,-92.3177,2019,2
Cherokee,Iowa,14.45,42.742,-95.6238,2019,2
Cerro Gordo,Iowa,16.29,43.0793,-93.2608,2019,2
Cedar,Iowa,24.93,41.7722,-91.1322,2019,2
Cass,Iowa,21.11,41.335,-94.9277,2019,2
Carroll,Iowa,19.23,42.0384,-94.8606,2019,2
Calhoun,Iowa,15.13,42.3806,-94.6272,2019,2
Butler,Iowa,17.77,42.7342,-92.7904,2019,2
Buena Vista,Iowa,17.68,42.7359,-95.1507,2019,2
Buchanan,Iowa,19.5,42.4728,-91.845,2019,2
Bremer,Iowa,17.41,42.7701,-92.3182,2019,2
Boone,Iowa,19.52,42.037,-93.9317,2019,2
Black Hawk,Iowa,19.66,42.4762,-92.318,2019,2
Benton,Iowa,18.16,42.0802,-92.067,2019,2
Audubon,Iowa,18.77,41.6815,-94.9186,2019,2
Appanoose,Iowa,25.18,40.743,-92.868,2019,2
Allamakee,Iowa,17.45,43.2887,-91.3442,2019,2
Adams,Iowa,23.7,41.0282,-94.6995,2019,2
Adair,Iowa,21,41.3297,-94.4707,2019,2
