County,State,Average Temperature,Latitude (generated),Longitude (generated),Year,Month
Cedar,Iowa,71.78,41.7722,-91.1322,2017,6
Cass,Iowa,71.88,41.335,-94.9277,2017,6
Carroll,Iowa,72.72,42.0384,-94.8606,2017,6
Calhoun,Iowa,71.73,42.3806,-94.6272,2017,6
Butler,Iowa,69.92,42.7342,-92.7904,2017,6
Buena Vista,Iowa,71.13,42.7359,-95.1507,2017,6
Buchanan,Iowa,68.7,42.4728,-91.845,2017,6
Bremer,Iowa,70.67,42.7701,-92.3182,2017,6
Boone,Iowa,70.52,42.037,-93.9317,2017,6
Black Hawk,Iowa,71,42.4762,-92.318,2017,6
Benton,Iowa,69.07,42.0802,-92.067,2017,6
Audubon,Iowa,69.52,41.6815,-94.9186,2017,6
Appanoose,Iowa,70.62,40.743,-92.868,2017,6
Allamakee,Iowa,66.93,43.2887,-91.3442,2017,6
Adams,Iowa,70.68,41.0282,-94.6995,2017,6
Adair,Iowa,71.77,41.3297,-94.4707,2017,6
